'valeur', 'N', 'N/2', 'racine de N'
17279091, 0.000001, 0.000001, 0.000001
17279291, 0.072824, 0.042281, 0.000026
17279491, 0.000001, 0.000000, 0.000001
17279691, 0.000001, 0.000001, 0.000001
17279891, 0.000002, 0.000002, 0.000002
17280091, 0.000003, 0.000002, 0.000002
17280291, 0.000000, 0.000000, 0.000000
17280491, 0.000001, 0.000000, 0.000001
17280691, 0.076087, 0.037404, 0.000025
17280891, 0.000001, 0.000000, 0.000000
17281091, 0.000006, 0.000006, 0.000006
17281291, 0.000001, 0.000001, 0.000000
17281491, 0.000000, 0.000000, 0.000000
17281691, 0.000001, 0.000001, 0.000001
17281891, 0.000001, 0.000001, 0.000001
17282091, 0.000001, 0.000001, 0.000001
17282291, 0.000001, 0.000001, 0.000001
17282491, 0.000018, 0.000018, 0.000035
17282691, 0.000001, 0.000001, 0.000001
17282891, 0.000001, 0.000001, 0.000001
17283091, 0.000001, 0.000001, 0.000001
17283291, 0.000000, 0.000000, 0.000001
17283491, 0.071991, 0.037358, 0.000025
17283691, 0.000004, 0.000004, 0.000004
17283891, 0.000000, 0.000000, 0.000000
17284091, 0.000000, 0.000000, 0.000000
17284291, 0.000000, 0.000000, 0.000000
17284491, 0.000000, 0.000000, 0.000000
17284691, 0.000002, 0.000002, 0.000002
17284891, 0.000001, 0.000001, 0.000001
17285091, 0.000001, 0.000001, 0.000001
17285291, 0.000010, 0.000010, 0.000010
17285491, 0.000001, 0.000001, 0.000002
17285691, 0.000000, 0.000000, 0.000000
17285891, 0.000001, 0.000000, 0.000000
17286091, 0.073358, 0.037401, 0.000026
17286291, 0.000000, 0.000000, 0.000000
17286491, 0.000005, 0.000006, 0.000006
17286691, 0.071701, 0.037149, 0.000025
17286891, 0.000001, 0.000001, 0.000001
17287091, 0.071549, 0.037730, 0.000026
17287291, 0.000001, 0.000001, 0.000001
17287491, 0.000001, 0.000001, 0.000001
17287691, 0.000001, 0.000001, 0.000001
17287891, 0.000001, 0.000001, 0.000000
17288091, 0.000000, 0.000000, 0.000000
17288291, 0.072428, 0.037457, 0.000024
17288491, 0.000001, 0.000001, 0.000001
17288691, 0.000001, 0.000001, 0.000001
17288891, 0.000002, 0.000001, 0.000001
17289091, 0.000001, 0.000001, 0.000001
17289291, 0.000001, 0.000001, 0.000001
17289491, 0.000000, 0.000001, 0.000001
17289691, 0.000005, 0.000005, 0.000005
17289891, 0.000000, 0.000000, 0.000000
17290091, 0.000001, 0.000000, 0.000000
17290291, 0.000001, 0.000001, 0.000001
17290491, 0.000000, 0.000000, 0.000000
17290691, 0.000000, 0.000000, 0.000000
17290891, 0.000001, 0.000001, 0.000001
17291091, 0.000001, 0.000001, 0.000001
17291291, 0.000001, 0.000001, 0.000001
17291491, 0.000001, 0.000001, 0.000001
17291691, 0.000001, 0.000001, 0.000001
17291891, 0.000001, 0.000001, 0.000001
17292091, 0.000001, 0.000000, 0.000000
17292291, 0.000000, 0.000000, 0.000000
17292491, 0.071616, 0.037937, 0.000029
17292691, 0.000001, 0.000000, 0.000001
17292891, 0.000001, 0.000001, 0.000001
17293091, 0.075339, 0.036977, 0.000026
17293291, 0.075809, 0.037894, 0.000026
17293491, 0.000001, 0.000001, 0.000000
17293691, 0.000001, 0.000001, 0.000000
17293891, 0.074260, 0.041853, 0.000025
17294091, 0.000001, 0.000001, 0.000001
17294291, 0.000001, 0.000001, 0.000000
17294491, 0.000001, 0.000000, 0.000000
17294691, 0.000000, 0.000000, 0.000000
17294891, 0.000002, 0.000001, 0.000002
17295091, 0.000001, 0.000001, 0.000001
17295291, 0.000001, 0.000001, 0.000001
17295491, 0.000000, 0.000001, 0.000001
17295691, 0.000001, 0.000001, 0.000001
17295891, 0.000000, 0.000000, 0.000000
17296091, 0.000002, 0.000002, 0.000003
17296291, 0.000003, 0.000003, 0.000003
17296491, 0.000001, 0.000001, 0.000001
17296691, 0.000002, 0.000002, 0.000002
17296891, 0.000015, 0.000015, 0.000015
17297091, 0.000001, 0.000001, 0.000001
17297291, 0.000001, 0.000001, 0.000001
17297491, 0.000020, 0.000020, 0.000020
17297691, 0.000001, 0.000001, 0.000001
17297891, 0.000001, 0.000001, 0.000001
17298091, 0.000004, 0.000004, 0.000004
17298291, 0.000001, 0.000000, 0.000001
17298491, 0.000001, 0.000000, 0.000001
17298691, 0.000001, 0.000001, 0.000000
17298891, 0.000000, 0.000000, 0.000000
17299091, 0.000001, 0.000000, 0.000001
17299291, 0.000001, 0.000001, 0.000001
17299491, 0.000001, 0.000001, 0.000001
17299691, 0.071006, 0.041782, 0.000025
17299891, 0.000001, 0.000001, 0.000001
17300091, 0.000001, 0.000001, 0.000001
17300291, 0.000003, 0.000003, 0.000004
17300491, 0.000001, 0.000001, 0.000001
17300691, 0.000001, 0.000001, 0.000001
17300891, 0.071658, 0.037795, 0.000026
17301091, 0.000001, 0.000001, 0.000001
17301291, 0.000001, 0.000001, 0.000001
17301491, 0.000001, 0.000001, 0.000001
17301691, 0.000001, 0.000001, 0.000000
17301891, 0.000000, 0.000000, 0.000000
17302091, 0.000004, 0.000004, 0.000004
17302291, 0.075873, 0.041615, 0.000025
17302491, 0.000001, 0.000001, 0.000001
17302691, 0.000001, 0.000001, 0.000001
17302891, 0.071964, 0.037837, 0.000025
17303091, 0.000001, 0.000001, 0.000001
17303291, 0.000001, 0.000001, 0.000000
17303491, 0.076953, 0.045817, 0.000030
17303691, 0.000000, 0.000000, 0.000000
17303891, 0.000000, 0.000001, 0.000001
17304091, 0.000001, 0.000001, 0.000001
17304291, 0.000001, 0.000001, 0.000000
17304491, 0.079716, 0.039198, 0.000025
17304691, 0.000001, 0.000000, 0.000000
17304891, 0.000000, 0.000000, 0.000000
17305091, 0.000001, 0.000001, 0.000001
17305291, 0.074661, 0.042099, 0.000036
17305491, 0.000001, 0.000001, 0.000001
17305691, 0.000001, 0.000001, 0.000000
17305891, 0.000002, 0.000001, 0.000001
17306091, 0.000001, 0.000000, 0.000001
17306291, 0.071763, 0.037193, 0.000026
17306491, 0.000001, 0.000000, 0.000001
17306691, 0.000001, 0.000001, 0.000001
17306891, 0.000001, 0.000001, 0.000001
17307091, 0.073027, 0.037797, 0.000025
17307291, 0.000001, 0.000001, 0.000000
17307491, 0.000013, 0.000013, 0.000013
17307691, 0.000001, 0.000001, 0.000001
17307891, 0.000000, 0.000000, 0.000000
17308091, 0.000000, 0.000000, 0.000001
17308291, 0.000001, 0.000001, 0.000001
17308491, 0.000001, 0.000001, 0.000001
17308691, 0.000006, 0.000006, 0.000005
17308891, 0.071511, 0.038040, 0.000025
17309091, 0.000001, 0.000001, 0.000001
17309291, 0.077837, 0.045412, 0.000026
17309491, 0.000001, 0.000001, 0.000000
17309691, 0.000001, 0.000001, 0.000001
17309891, 0.000009, 0.000008, 0.000008
17310091, 0.076432, 0.043103, 0.000025
17310291, 0.000001, 0.000001, 0.000001
17310491, 0.000001, 0.000000, 0.000000
17310691, 0.000000, 0.000000, 0.000001
17310891, 0.000000, 0.000000, 0.000000
17311091, 0.000001, 0.000000, 0.000000
17311291, 0.000001, 0.000001, 0.000001
17311491, 0.000000, 0.000000, 0.000000
17311691, 0.000015, 0.000015, 0.000014
17311891, 0.000001, 0.000001, 0.000001
17312091, 0.000001, 0.000001, 0.000001
17312291, 0.000001, 0.000001, 0.000001
17312491, 0.000001, 0.000001, 0.000001
17312691, 0.000001, 0.000001, 0.000001
17312891, 0.070654, 0.042255, 0.000026
17313091, 0.000001, 0.000001, 0.000002
17313291, 0.000000, 0.000000, 0.000000
17313491, 0.000001, 0.000000, 0.000000
17313691, 0.000001, 0.000001, 0.000001
17313891, 0.000000, 0.000000, 0.000000
17314091, 0.073082, 0.038567, 0.000026
17314291, 0.000002, 0.000001, 0.000001
17314491, 0.000000, 0.000000, 0.000000
17314691, 0.077351, 0.042031, 0.000026
17314891, 0.000001, 0.000001, 0.000001
17315091, 0.000001, 0.000001, 0.000001
17315291, 0.000001, 0.000000, 0.000000
17315491, 0.000002, 0.000002, 0.000002
17315691, 0.000000, 0.000000, 0.000000
17315891, 0.084073, 0.040923, 0.000026
17316091, 0.000001, 0.000001, 0.000001
17316291, 0.000000, 0.000000, 0.000000
17316491, 0.000004, 0.000005, 0.000004
17316691, 0.000001, 0.000001, 0.000001
17316891, 0.000001, 0.000001, 0.000001
17317091, 0.000001, 0.000001, 0.000001
17317291, 0.000001, 0.000001, 0.000000
17317491, 0.000000, 0.000000, 0.000000
17317691, 0.000000, 0.000001, 0.000001
17317891, 0.000003, 0.000003, 0.000003
17318091, 0.000000, 0.000000, 0.000000
17318291, 0.000001, 0.000001, 0.000000
17318491, 0.000001, 0.000000, 0.000001
17318691, 0.000000, 0.000000, 0.000000
17318891, 0.079784, 0.042405, 0.000025
17319091, 0.000001, 0.000001, 0.000001
17319291, 0.000002, 0.000002, 0.000002
17319491, 0.000001, 0.000002, 0.000001
17319691, 0.000010, 0.000010, 0.000011
17319891, 0.000001, 0.000001, 0.000001
17320091, 0.000004, 0.000005, 0.000004
17320291, 0.080400, 0.039341, 0.000025
17320491, 0.000001, 0.000001, 0.000001
17320691, 0.076948, 0.039762, 0.000026
17320891, 0.000000, 0.000000, 0.000000
17321091, 0.000000, 0.000000, 0.000000
17321291, 0.000000, 0.000001, 0.000001
17321491, 0.000001, 0.000001, 0.000001
17321691, 0.000000, 0.000000, 0.000000
17321891, 0.000008, 0.000008, 0.000008
17322091, 0.000001, 0.000000, 0.000000
17322291, 0.000000, 0.000000, 0.000000
17322491, 0.079072, 0.039093, 0.000025
17322691, 0.000002, 0.000002, 0.000002
17322891, 0.000000, 0.000000, 0.000000
17323091, 0.000011, 0.000011, 0.000011
17323291, 0.076942, 0.037478, 0.000026
17323491, 0.000001, 0.000001, 0.000000
17323691, 0.000000, 0.000000, 0.000000
17323891, 0.000000, 0.000001, 0.000001
17324091, 0.000001, 0.000001, 0.000001
17324291, 0.000001, 0.000001, 0.000002
17324491, 0.000001, 0.000001, 0.000001
17324691, 0.000000, 0.000000, 0.000000
17324891, 0.000023, 0.000024, 0.000024
17325091, 0.000001, 0.000001, 0.000001
17325291, 0.000001, 0.000001, 0.000001
17325491, 0.000001, 0.000001, 0.000001
17325691, 0.071840, 0.037358, 0.000026
17325891, 0.000000, 0.000000, 0.000000
17326091, 0.076536, 0.037722, 0.000054
17326291, 0.000001, 0.000001, 0.000000
17326491, 0.000000, 0.000000, 0.000000
17326691, 0.000000, 0.000001, 0.000001
17326891, 0.000000, 0.000001, 0.000001
17327091, 0.000001, 0.000001, 0.000001
17327291, 0.072774, 0.040997, 0.000025
17327491, 0.072071, 0.059334, 0.000028
17327691, 0.000001, 0.000001, 0.000001
17327891, 0.000001, 0.000001, 0.000001
17328091, 0.000000, 0.000000, 0.000001
17328291, 0.000001, 0.000001, 0.000000
17328491, 0.000000, 0.000001, 0.000001
17328691, 0.000001, 0.000001, 0.000001
17328891, 0.000000, 0.000000, 0.000000
17329091, 0.000000, 0.000001, 0.000001
17329291, 0.000001, 0.000001, 0.000000
17329491, 0.000000, 0.000000, 0.000001
17329691, 0.000001, 0.000001, 0.000000
17329891, 0.097356, 0.043177, 0.000026
17330091, 0.000001, 0.000001, 0.000001
17330291, 0.000001, 0.000001, 0.000001
17330491, 0.000003, 0.000002, 0.000002
17330691, 0.000001, 0.000000, 0.000000
17330891, 0.000000, 0.000001, 0.000001
17331091, 0.000001, 0.000001, 0.000001
17331291, 0.000000, 0.000001, 0.000001
17331491, 0.000003, 0.000003, 0.000002
17331691, 0.000000, 0.000001, 0.000001
17331891, 0.000001, 0.000001, 0.000001
17332091, 0.000001, 0.000000, 0.000000
17332291, 0.074232, 0.038770, 0.000027
17332491, 0.000001, 0.000001, 0.000001
17332691, 0.000001, 0.000000, 0.000001
17332891, 0.000016, 0.000017, 0.000015
17333091, 0.000000, 0.000001, 0.000001
17333291, 0.073592, 0.037191, 0.000025
17333491, 0.000000, 0.000000, 0.000001
17333691, 0.000001, 0.000001, 0.000001
17333891, 0.073288, 0.079165, 0.000028
17334091, 0.000003, 0.000003, 0.000002
17334291, 0.000001, 0.000001, 0.000000
17334491, 0.082148, 0.044400, 0.000026
17334691, 0.000001, 0.000001, 0.000000
17334891, 0.000000, 0.000001, 0.000001
17335091, 0.000001, 0.000001, 0.000001
17335291, 0.000000, 0.000001, 0.000001
17335491, 0.000001, 0.000001, 0.000001
17335691, 0.079300, 0.045560, 0.000025
17335891, 0.000008, 0.000007, 0.000007
17336091, 0.000001, 0.000001, 0.000001
17336291, 0.000000, 0.000000, 0.000000
17336491, 0.078691, 0.038996, 0.000026
17336691, 0.000001, 0.000001, 0.000001
17336891, 0.000000, 0.000000, 0.000001
17337091, 0.000001, 0.000001, 0.000001
17337291, 0.000001, 0.000000, 0.000000
17337491, 0.000002, 0.000002, 0.000002
17337691, 0.000001, 0.000001, 0.000001
17337891, 0.000001, 0.000001, 0.000001
17338091, 0.000001, 0.000000, 0.000001
17338291, 0.080673, 0.039626, 0.000026
17338491, 0.000000, 0.000000, 0.000000
17338691, 0.000000, 0.000000, 0.000001
17338891, 0.000001, 0.000001, 0.000002
17339091, 0.000001, 0.000001, 0.000001
17339291, 0.000001, 0.000001, 0.000001
17339491, 0.000000, 0.000000, 0.000000
17339691, 0.000000, 0.000000, 0.000000
17339891, 0.076509, 0.040177, 0.000026
17340091, 0.000001, 0.000001, 0.000000
17340291, 0.000002, 0.000002, 0.000002
17340491, 0.000002, 0.000001, 0.000001
17340691, 0.089730, 0.039245, 0.000032
17340891, 0.000001, 0.000001, 0.000001
17341091, 0.000001, 0.000002, 0.000001
17341291, 0.000001, 0.000000, 0.000001
17341491, 0.000001, 0.000000, 0.000001
17341691, 0.000013, 0.000015, 0.000014
17341891, 0.000000, 0.000001, 0.000001
17342091, 0.000001, 0.000001, 0.000001
17342291, 0.077732, 0.039579, 0.000026
17342491, 0.076714, 0.042864, 0.000026
17342691, 0.000001, 0.000000, 0.000000
17342891, 0.000001, 0.000001, 0.000001
17343091, 0.081316, 0.040623, 0.000025
17343291, 0.000001, 0.000000, 0.000000
17343491, 0.000000, 0.000000, 0.000001
17343691, 0.073609, 0.039185, 0.000026
17343891, 0.000001, 0.000001, 0.000001
17344091, 0.000001, 0.000001, 0.000001
17344291, 0.000001, 0.000001, 0.000001
17344491, 0.000000, 0.000000, 0.000000
17344691, 0.000000, 0.000000, 0.000001
17344891, 0.000001, 0.000001, 0.000001
17345091, 0.000001, 0.000000, 0.000000
17345291, 0.076310, 0.041237, 0.000026
17345491, 0.000001, 0.000001, 0.000001
17345691, 0.000000, 0.000000, 0.000000
17345891, 0.072076, 0.038933, 0.000044
17346091, 0.000001, 0.000001, 0.000001
17346291, 0.000001, 0.000001, 0.000001
17346491, 0.079992, 0.040092, 0.000025
17346691, 0.000003, 0.000002, 0.000002
17346891, 0.000001, 0.000000, 0.000000
17347091, 0.080028, 0.039054, 0.000026
17347291, 0.000001, 0.000001, 0.000001
17347491, 0.000000, 0.000000, 0.000000
17347691, 0.000024, 0.000024, 0.000024
17347891, 0.000000, 0.000001, 0.000001
17348091, 0.000001, 0.000001, 0.000001
17348291, 0.000021, 0.000021, 0.000021
17348491, 0.078316, 0.039098, 0.000032
17348691, 0.000001, 0.000000, 0.000000
17348891, 0.000000, 0.000000, 0.000000
17349091, 0.000003, 0.000003, 0.000004
17349291, 0.000001, 0.000001, 0.000001
17349491, 0.000001, 0.000001, 0.000000
17349691, 0.000001, 0.000001, 0.000001
17349891, 0.000000, 0.000000, 0.000000
17350091, 0.000000, 0.000000, 0.000000
17350291, 0.000000, 0.000000, 0.000000
17350491, 0.000001, 0.000000, 0.000000
17350691, 0.000001, 0.000001, 0.000001
17350891, 0.000001, 0.000001, 0.000000
17351091, 0.000000, 0.000000, 0.000000
17351291, 0.073415, 0.042404, 0.000025
17351491, 0.077200, 0.037552, 0.000024
17351691, 0.000000, 0.000000, 0.000000
17351891, 0.000004, 0.000005, 0.000004
17352091, 0.000000, 0.000001, 0.000001
17352291, 0.000001, 0.000001, 0.000001
17352491, 0.000001, 0.000001, 0.000001
17352691, 0.000001, 0.000001, 0.000002
17352891, 0.000000, 0.000000, 0.000000
17353091, 0.000000, 0.000000, 0.000000
17353291, 0.000001, 0.000001, 0.000000
17353491, 0.000000, 0.000000, 0.000000
17353691, 0.000004, 0.000004, 0.000003
17353891, 0.000000, 0.000000, 0.000001
17354091, 0.000000, 0.000000, 0.000000
17354291, 0.000018, 0.000017, 0.000017
17354491, 0.000000, 0.000000, 0.000000
17354691, 0.000001, 0.000001, 0.000001
17354891, 0.000001, 0.000001, 0.000001
17355091, 0.000001, 0.000000, 0.000000
17355291, 0.000001, 0.000001, 0.000001
17355491, 0.076564, 0.038488, 0.000024
17355691, 0.000001, 0.000001, 0.000001
17355891, 0.000001, 0.000001, 0.000001
17356091, 0.000002, 0.000002, 0.000001
17356291, 0.000000, 0.000000, 0.000001
17356491, 0.000000, 0.000000, 0.000000
17356691, 0.000001, 0.000000, 0.000000
17356891, 0.078188, 0.038811, 0.000025
17357091, 0.000000, 0.000000, 0.000000
17357291, 0.000000, 0.000000, 0.000000
17357491, 0.000017, 0.000018, 0.000017
17357691, 0.000000, 0.000000, 0.000000
17357891, 0.000001, 0.000001, 0.000001
17358091, 0.000014, 0.000014, 0.000014
17358291, 0.000001, 0.000001, 0.000001
17358491, 0.000001, 0.000000, 0.000000
17358691, 0.000000, 0.000000, 0.000000
17358891, 0.000001, 0.000001, 0.000001
17359091, 0.000001, 0.000001, 0.000001
17359291, 0.076559, 0.041329, 0.000025
17359491, 0.000000, 0.000000, 0.000000
17359691, 0.000003, 0.000003, 0.000003
17359891, 0.000002, 0.000001, 0.000001
17360091, 0.000000, 0.000000, 0.000000
17360291, 0.000001, 0.000000, 0.000000
17360491, 0.000021, 0.000021, 0.000021
17360691, 0.000001, 0.000001, 0.000001
17360891, 0.079342, 0.038111, 0.000025
17361091, 0.000001, 0.000001, 0.000000
17361291, 0.000002, 0.000001, 0.000002
17361491, 0.000001, 0.000001, 0.000001
17361691, 0.000001, 0.000001, 0.000002
17361891, 0.000001, 0.000001, 0.000001
17362091, 0.000003, 0.000004, 0.000003
17362291, 0.000031, 0.000031, 0.000031
17362491, 0.000001, 0.000001, 0.000001
17362691, 0.080517, 0.038807, 0.000025
17362891, 0.000000, 0.000001, 0.000001
17363091, 0.000001, 0.000001, 0.000001
17363291, 0.000001, 0.000001, 0.000001
17363491, 0.000002, 0.000002, 0.000002
17363691, 0.000001, 0.000001, 0.000001
17363891, 0.000000, 0.000001, 0.000001
17364091, 0.077487, 0.038820, 0.000025
17364291, 0.000001, 0.000001, 0.000001
17364491, 0.000007, 0.000007, 0.000007
17364691, 0.076734, 0.038131, 0.000025
17364891, 0.000001, 0.000001, 0.000001
17365091, 0.000002, 0.000002, 0.000002
17365291, 0.000001, 0.000001, 0.000000
17365491, 0.000000, 0.000000, 0.000000
17365691, 0.000000, 0.000000, 0.000000
17365891, 0.000001, 0.000000, 0.000000
17366091, 0.000000, 0.000000, 0.000000
17366291, 0.071758, 0.037802, 0.000027
17366491, 0.000001, 0.000002, 0.000001
17366691, 0.000000, 0.000000, 0.000000
17366891, 0.074402, 0.042880, 0.000025
17367091, 0.000001, 0.000001, 0.000001
17367291, 0.000001, 0.000001, 0.000001
17367491, 0.000001, 0.000000, 0.000001
17367691, 0.000001, 0.000001, 0.000001
17367891, 0.000001, 0.000001, 0.000001
17368091, 0.000001, 0.000001, 0.000001
17368291, 0.071121, 0.038042, 0.000025
17368491, 0.000000, 0.000000, 0.000000
17368691, 0.074781, 0.037273, 0.000026
17368891, 0.000001, 0.000001, 0.000001
17369091, 0.000001, 0.000001, 0.000000
17369291, 0.000001, 0.000000, 0.000000
17369491, 0.000002, 0.000003, 0.000003
17369691, 0.000000, 0.000000, 0.000000
17369891, 0.000000, 0.000000, 0.000000
17370091, 0.078654, 0.038015, 0.000024
17370291, 0.000001, 0.000001, 0.000001
17370491, 0.073738, 0.039504, 0.000025
17370691, 0.000000, 0.000001, 0.000001
17370891, 0.000001, 0.000001, 0.000001
17371091, 0.000002, 0.000001, 0.000001
17371291, 0.000001, 0.000001, 0.000000
17371491, 0.000001, 0.000001, 0.000000
17371691, 0.000016, 0.000016, 0.000016
17371891, 0.000016, 0.000016, 0.000016
17372091, 0.000001, 0.000001, 0.000001
17372291, 0.000001, 0.000001, 0.000000
17372491, 0.000000, 0.000001, 0.000001
17372691, 0.000000, 0.000000, 0.000000
17372891, 0.072274, 0.038088, 0.000025
17373091, 0.000001, 0.000000, 0.000001
17373291, 0.000001, 0.000001, 0.000001
17373491, 0.072489, 0.037909, 0.000026
17373691, 0.000001, 0.000001, 0.000001
17373891, 0.000000, 0.000000, 0.000000
17374091, 0.000000, 0.000000, 0.000000
17374291, 0.000000, 0.000000, 0.000001
17374491, 0.000000, 0.000000, 0.000000
17374691, 0.000001, 0.000001, 0.000001
17374891, 0.076995, 0.037217, 0.000025
17375091, 0.000000, 0.000000, 0.000000
17375291, 0.000001, 0.000000, 0.000000
17375491, 0.000000, 0.000000, 0.000000
17375691, 0.000001, 0.000000, 0.000001
17375891, 0.000001, 0.000001, 0.000001
17376091, 0.000001, 0.000001, 0.000001
17376291, 0.000001, 0.000001, 0.000001
17376491, 0.000000, 0.000001, 0.000001
17376691, 0.000004, 0.000004, 0.000003
17376891, 0.000000, 0.000000, 0.000000
17377091, 0.071435, 0.038227, 0.000026
17377291, 0.080169, 0.050218, 0.000028
17377491, 0.000001, 0.000001, 0.000001
17377691, 0.181140, 0.046261, 0.000028
17377891, 0.000001, 0.000000, 0.000001
17378091, 0.000001, 0.000001, 0.000000
17378291, 0.000001, 0.000001, 0.000000
17378491, 0.000001, 0.000001, 0.000001
17378691, 0.000000, 0.000001, 0.000001
17378891, 0.000002, 0.000001, 0.000001
17379091, 0.000000, 0.000001, 0.000001
17379291, 0.000000, 0.000001, 0.000001
17379491, 0.000001, 0.000000, 0.000001
17379691, 0.000001, 0.000001, 0.000000
17379891, 0.000001, 0.000001, 0.000001
17380091, 0.087674, 0.047159, 0.000027
17380291, 0.000007, 0.000007, 0.000007
17380491, 0.000000, 0.000000, 0.000000
17380691, 0.090140, 0.044139, 0.000029
17380891, 0.000002, 0.000001, 0.000001
17381091, 0.000000, 0.000001, 0.000000
17381291, 0.000012, 0.000012, 0.000018
17381491, 0.000001, 0.000001, 0.000001
17381691, 0.000000, 0.000001, 0.000001
17381891, 0.000005, 0.000005, 0.000005
17382091, 0.000004, 0.000003, 0.000004
17382291, 0.000002, 0.000002, 0.000002
17382491, 0.000001, 0.000002, 0.000001
17382691, 0.000003, 0.000004, 0.000002
17382891, 0.000002, 0.000001, 0.000001
17383091, 0.000002, 0.000002, 0.000001
17383291, 0.091309, 0.050513, 0.000029
17383491, 0.000001, 0.000001, 0.000002
17383691, 0.000001, 0.000000, 0.000001
17383891, 0.000001, 0.000001, 0.000001
17384091, 0.000001, 0.000001, 0.000001
17384291, 0.000002, 0.000002, 0.000001
17384491, 0.083123, 0.047272, 0.000028
17384691, 0.000001, 0.000001, 0.000001
17384891, 0.000001, 0.000001, 0.000001
17385091, 0.000001, 0.000002, 0.000002
17385291, 0.000000, 0.000000, 0.000000
17385491, 0.082460, 0.045274, 0.000028
17385691, 0.091717, 0.041301, 0.000028
17385891, 0.000000, 0.000001, 0.000001
17386091, 0.000001, 0.000001, 0.000001
17386291, 0.000001, 0.000001, 0.000001
17386491, 0.000000, 0.000001, 0.000001
17386691, 0.000001, 0.000001, 0.000000
17386891, 0.000001, 0.000001, 0.000001
17387091, 0.000000, 0.000000, 0.000001
17387291, 0.000012, 0.000012, 0.000012
17387491, 0.000001, 0.000001, 0.000000
17387691, 0.000000, 0.000000, 0.000001
17387891, 0.000001, 0.000000, 0.000001
17388091, 0.000001, 0.000000, 0.000000
17388291, 0.000000, 0.000001, 0.000001
17388491, 0.079812, 0.047790, 0.000027
17388691, 0.000010, 0.000010, 0.000010
17388891, 0.000000, 0.000000, 0.000000
17389091, 0.079328, 0.046933, 0.000043
17389291, 0.080642, 0.047682, 0.000028
17389491, 0.000000, 0.000000, 0.000001
17389691, 0.000001, 0.000001, 0.000001
17389891, 0.084794, 0.040366, 0.000026
17390091, 0.000001, 0.000000, 0.000000
17390291, 0.081577, 0.040372, 0.000027
17390491, 0.000001, 0.000000, 0.000001
17390691, 0.000001, 0.000000, 0.000000
17390891, 0.000000, 0.000000, 0.000000
17391091, 0.000014, 0.000014, 0.000014
17391291, 0.000001, 0.000001, 0.000001
17391491, 0.000001, 0.000000, 0.000000
17391691, 0.000001, 0.000001, 0.000001
17391891, 0.000001, 0.000001, 0.000000
17392091, 0.085102, 0.046137, 0.000081
17392291, 0.000000, 0.000000, 0.000001
17392491, 0.000001, 0.000001, 0.000001
17392691, 0.000006, 0.000005, 0.000006
17392891, 0.000001, 0.000001, 0.000000
17393091, 0.000000, 0.000000, 0.000000
17393291, 0.082556, 0.051594, 0.000027
17393491, 0.000001, 0.000001, 0.000001
17393691, 0.000001, 0.000001, 0.000001
17393891, 0.000007, 0.000006, 0.000006
17394091, 0.000000, 0.000001, 0.000001
17394291, 0.000000, 0.000001, 0.000000
17394491, 0.085037, 0.079510, 0.000030
17394691, 0.000017, 0.000017, 0.000017
17394891, 0.000000, 0.000001, 0.000001
17395091, 0.000001, 0.000001, 0.000001
17395291, 0.000001, 0.000001, 0.000001
17395491, 0.000000, 0.000001, 0.000001
17395691, 0.000003, 0.000003, 0.000003
17395891, 0.092777, 0.041387, 0.000025
17396091, 0.000001, 0.000001, 0.000001
17396291, 0.000000, 0.000001, 0.000001
17396491, 0.000001, 0.000001, 0.000001
17396691, 0.000001, 0.000001, 0.000001
17396891, 0.000002, 0.000002, 0.000002
17397091, 0.000001, 0.000001, 0.000001
17397291, 0.000001, 0.000001, 0.000001
17397491, 0.085530, 0.039775, 0.000027
17397691, 0.000004, 0.000003, 0.000002
17397891, 0.000001, 0.000001, 0.000001
17398091, 0.000000, 0.000001, 0.000001
17398291, 0.078732, 0.037165, 0.000052
17398491, 0.000001, 0.000001, 0.000001
17398691, 0.000021, 0.000021, 0.000022
17398891, 0.000009, 0.000009, 0.000008
17399091, 0.000000, 0.000000, 0.000000
17399291, 0.000000, 0.000000, 0.000000
17399491, 0.102705, 0.053793, 0.000029
17399691, 0.000001, 0.000001, 0.000001
17399891, 0.000001, 0.000001, 0.000001
17400091, 0.000009, 0.000009, 0.000009
17400291, 0.000000, 0.000000, 0.000001
17400491, 0.000005, 0.000005, 0.000006
17400691, 0.000001, 0.000001, 0.000000
17400891, 0.000000, 0.000000, 0.000001
17401091, 0.096680, 0.043972, 0.000027
17401291, 0.000007, 0.000007, 0.000007
17401491, 0.000001, 0.000002, 0.000001
17401691, 0.086103, 0.042863, 0.000027
17401891, 0.000001, 0.000000, 0.000001
17402091, 0.000001, 0.000000, 0.000000
17402291, 0.000001, 0.000001, 0.000001
17402491, 0.000000, 0.000001, 0.000001
17402691, 0.000000, 0.000000, 0.000001
17402891, 0.000001, 0.000001, 0.000001
17403091, 0.000027, 0.000003, 0.000003
17403291, 0.000002, 0.000001, 0.000002
17403491, 0.000001, 0.000001, 0.000001
17403691, 0.000001, 0.000001, 0.000002
17403891, 0.000001, 0.000000, 0.000001
17404091, 0.083973, 0.038542, 0.000027
17404291, 0.074237, 0.040326, 0.000025
17404491, 0.000002, 0.000001, 0.000001
17404691, 0.076611, 0.041235, 0.000026
17404891, 0.000000, 0.000000, 0.000000
17405091, 0.000000, 0.000000, 0.000000
17405291, 0.000001, 0.000000, 0.000001
17405491, 0.000002, 0.000002, 0.000002
17405691, 0.000001, 0.000001, 0.000001
17405891, 0.086051, 0.045599, 0.000026
